Test_data,Method_name,Method_name_simple,BlockSize,Sub_BlockSize,SAMEMAlign_Version,Vaild_tests,Q_view,TC_view,SPview,Time_view,Q,TC,SP,Time,Maxmemory,Q_raw,TC_raw,Time_raw,Memory_raw
Mycoplasma_,wmsa_highsim-800,wmsa_highsim,800,100,0.10.0.0,1,,,-11977.16667,11.19,,,-11977.16667,11.19,16536,,,,
Mycoplasma_,wmsa-800,wmsa,800,100,0.10.0.0,1,,,-7575,56.77,,,-7575,56.77,348056,,,,
Mycoplasma_,FMAlign2-100,FMAlign2,100,,,1,,,-7155.5,5.3,,,-7155.5,5.3,56096,,,,
Mycoplasma_,FMAlign2-1000,FMAlign2,1000,,,1,,,-7134.5,1.98,,,-7134.5,1.98,72260,,,,
Mycoplasma_,FMAlign2-200,FMAlign2,200,,,1,,,-7144.666667,6.44,,,-7144.666667,6.44,56112,,,,
Mycoplasma_,FMAlign2-2000,FMAlign2,2000,,,1,,,-7133,13.98,,,-7133,13.98,58120,,,,
Mycoplasma_,FMAlign2-500,FMAlign2,500,,,1,,,-7127.833333,2.35,,,-7127.833333,2.35,61688,,,,
Mycoplasma_,FMAlign2-800,FMAlign2,800,,,1,,,-7144.333333,2.01,,,-7144.333333,2.01,63812,,,,
Neisseria_meningitidis_,abpoa_highsim-1000,abpoa_highsim,1000,100,0.10.0.0,1,,,-8853708.6,515.31,,,-8853708.6,515.31,107747548,,,,
Neisseria_meningitidis_,abpoa_highsim-800,abpoa_highsim,800,100,0.10.0.0,1,,,-9266954.2,291.04,,,-9266954.2,291.04,35272468,,,,
Neisseria_meningitidis_,fftns1_highsim-1000,fftns1_highsim,1000,100,0.10.0.0,1,,,-8521669.9,2185.03,,,-8521669.9,2185.03,2509532,,,,
Neisseria_meningitidis_,fftns1-1000,fftns1,1000,100,0.10.0.0,1,,,-7267533.1,581044,,,-7267533.1,581044,2950804,,,,
Neisseria_meningitidis_,fftns1_highsim-2000,fftns1_highsim,2000,100,0.10.0.0,1,,,-6353190.2,9957,,,-6353190.2,9957,1621860,,,,
Neisseria_meningitidis_,fftns1-2000,fftns1,2000,100,0.10.0.0,1,,,-3281287.6,60664,,,-3281287.6,60664,1379412,,,,
Neisseria_meningitidis_,fftns1-500,fftns1,500,100,0.10.0.0,1,,,-7266879.3,1772327,,,-7266879.3,1772327,2843284,,,,
Neisseria_meningitidis_,fftns1_highsim-5000,fftns1_highsim,5000,100,0.10.0.0,1,,,-4023463.6,39066,,,-4023463.6,39066,694380,,,,
Neisseria_meningitidis_,fftns1-5000,fftns1,5000,100,0.10.0.0,1,,,-3875402.4,66921,,,-3875402.4,66921,1575508,,,,
Neisseria_meningitidis_,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,1,,,-9051479.7,1129.25,,,-9051479.7,1129.25,2695592,,,,
Neisseria_meningitidis_,fftns1-800,fftns1,800,100,0.10.0.0,1,,,-7268143.7,785779,,,-7268143.7,785779,2948236,,,,
Neisseria_meningitidis_,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,1,,,-8363061.3,2917.93,,,-8363061.3,2917.93,272729860,,,,
Neisseria_meningitidis_,wmsa_highsim-2000,wmsa_highsim,2000,100,0.10.0.0,1,,,-6102398,6624,,,-6102398,6624,215329456,,,,
Neisseria_meningitidis_,wmsa_highsim-800,wmsa_highsim,800,100,0.10.0.0,1,,,-8918212,1632.99,,,-8918212,1632.99,49884896,,,,
Neisseria_meningitidis_,FMAlign2-100,FMAlign2,100,,,1,,,-4370609,7614,,,-4370609,7614,2371580,,,,
Neisseria_meningitidis_,FMAlign2-1000,FMAlign2,1000,,,1,,,-3712922.7,158870,,,-3712922.7,158870,1411080,,,,
Neisseria_meningitidis_,FMAlign2-200,FMAlign2,200,,,1,,,-5077587.6,7703,,,-5077587.6,7703,2454068,,,,
Neisseria_meningitidis_,FMAlign2-2000,FMAlign2,2000,,,1,,,-2980447,166637,,,-2980447,166637,2832916,,,,
Neisseria_meningitidis_,FMAlign2-500,FMAlign2,500,,,1,,,-4318194.6,7911,,,-4318194.6,7911,2242968,,,,
Neisseria_meningitidis_,FMAlign2-800,FMAlign2,800,,,1,,,-3821569.4,333436,,,-3821569.4,333436,654724,,,,
Streptococcus_,abpoa_highsim-1000,abpoa_highsim,1000,100,0.10.0.0,1,,,-2660563.167,319.79,,,-2660563.167,319.79,12034096,,,,
Streptococcus_,abpoa_highsim-800,abpoa_highsim,800,100,0.10.0.0,1,,,-3147397.833,207.56,,,-3147397.833,207.56,8659028,,,,
Streptococcus_,fftns1_highsim-1000,fftns1_highsim,1000,100,0.10.0.0,1,,,-2476789.833,697.63,,,-2476789.833,697.63,3052396,,,,
Streptococcus_,fftns1-1000,fftns1,1000,100,0.10.0.0,1,,,-1225436.5,1185.81,,,-1225436.5,1185.81,532964,,,,
Streptococcus_,fftns1_highsim-10000,fftns1_highsim,10000,100,0.10.0.0,1,,,-1826520.333,27839,,,-1826520.333,27839,1711084,,,,
Streptococcus_,fftns1-10000,fftns1,10000,100,0.10.0.0,1,,,-1738092.333,759.56,,,-1738092.333,759.56,515260,,,,
Streptococcus_,fftns1-2000,fftns1,2000,100,0.10.0.0,1,,,-1384340.167,4991,,,-1384340.167,4991,621208,,,,
Streptococcus_,fftns1_highsim-20000,fftns1_highsim,20000,100,0.10.0.0,1,,,-1984111.167,3814,,,-1984111.167,3814,1711272,,,,
Streptococcus_,fftns1-20000,fftns1,20000,100,0.10.0.0,1,,,-1738092.333,649.88,,,-1738092.333,649.88,515196,,,,
Streptococcus_,fftns1-500,fftns1,500,100,0.10.0.0,1,,,-1407895.667,2039.99,,,-1407895.667,2039.99,1053108,,,,
Streptococcus_,fftns1-5000,fftns1,5000,100,0.10.0.0,1,,,-1438220.333,153958,,,-1438220.333,153958,574456,,,,
Streptococcus_,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,1,,,-3099398.833,869.1,,,-3099398.833,869.1,1769472,,,,
Streptococcus_,fftns1-800,fftns1,800,100,0.10.0.0,1,,,-1225439.5,1228,,,-1225439.5,1228,1053480,,,,
Streptococcus_,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,1,,,-2338283.5,662.67,,,-2338283.5,662.67,4884928,,,,
Streptococcus_,wmsa-1000,wmsa,1000,100,0.10.0.0,1,,,-901459,79250,,,-901459,79250,154364848,,,,
Streptococcus_,wmsa_highsim-10000,wmsa_highsim,10000,100,0.10.0.0,1,,,-1364741.167,15354,,,-1364741.167,15354,130848340,,,,
Streptococcus_,wmsa-2000,wmsa,2000,100,0.10.0.0,1,,,-907905.8333,158668,,,-907905.8333,158668,365940800,,,,
Streptococcus_,wmsa_highsim-20000,wmsa_highsim,20000,100,0.10.0.0,1,,,-1364741.167,13844,,,-1364741.167,13844,130847580,,,,
Streptococcus_,wmsa-500,wmsa,500,100,0.10.0.0,1,,,-978787,34563,,,-978787,34563,164431004,,,,
Streptococcus_,wmsa-5000,wmsa,5000,100,0.10.0.0,1,,,-1023425,90985,,,-1023425,90985,391734416,,,,
Streptococcus_,wmsa_highsim-800,wmsa_highsim,800,100,0.10.0.0,1,,,-3049526.167,562.83,,,-3049526.167,562.83,3422200,,,,
Streptococcus_,wmsa-800,wmsa,800,100,0.10.0.0,1,,,-954214,32696,,,-954214,32696,164400192,,,,
Streptococcus_,FMAlign2-100,FMAlign2,100,,,1,,,-979267.6667,802.33,,,-979267.6667,802.33,1078132,,,,
Streptococcus_,FMAlign2-1000,FMAlign2,1000,,,1,,,-906872,132.4,,,-906872,132.4,1132848,,,,
Streptococcus_,FMAlign2-200,FMAlign2,200,,,1,,,-992230.8333,62.1,,,-992230.8333,62.1,1080540,,,,
Streptococcus_,FMAlign2-2000,FMAlign2,2000,,,1,,,-889430.6667,2748.43,,,-889430.6667,2748.43,222672,,,,
Streptococcus_,FMAlign2-500,FMAlign2,500,,,1,,,-1051439.833,1097.58,,,-1051439.833,1097.58,1395448,,,,
Streptococcus_,FMAlign2-800,FMAlign2,800,,,1,,,-1080086.5,160.58,,,-1080086.5,160.58,2673032,,,,
Variola_,abpoa_highsim-1000,abpoa_highsim,1000,100,0.10.0.0,1,,,-2203.666667,1.93,,,-2203.666667,1.93,78560,,,,
Variola_,abpoa-1000,abpoa,1000,100,0.10.0.0,1,,,-2364.333333,5.59,,,-2364.333333,5.59,379276,,,,
Variola_,abpoa_highsim-10000,abpoa_highsim,10000,100,0.10.0.0,1,,,-151790.8333,110.07,,,-151790.8333,110.07,16038608,,,,
Variola_,abpoa_highsim-2000,abpoa_highsim,2000,100,0.10.0.0,1,,,-2355.666667,6.23,,,-2355.666667,6.23,267476,,,,
Variola_,abpoa-2000,abpoa,2000,100,0.10.0.0,1,,,-2542.833333,31.85,,,-2542.833333,31.85,2629764,,,,
Variola_,abpoa_highsim-20000,abpoa_highsim,20000,100,0.10.0.0,1,,,-248143.1667,81.54,,,-248143.1667,81.54,16038608,,,,
Variola_,abpoa_highsim-500,abpoa_highsim,500,100,0.10.0.0,1,,,-2708.166667,2.54,,,-2708.166667,2.54,63260,,,,
Variola_,abpoa-500,abpoa,500,100,0.10.0.0,1,,,-2443,2.74,,,-2443,2.74,99272,,,,
Variola_,abpoa_highsim-5000,abpoa_highsim,5000,100,0.10.0.0,1,,,-96476.33333,48.37,,,-96476.33333,48.37,10127040,,,,
Variola_,abpoa_highsim-800,abpoa_highsim,800,100,0.10.0.0,1,,,-2396.5,1.62,,,-2396.5,1.62,63260,,,,
Variola_,abpoa-800,abpoa,800,100,0.10.0.0,1,,,-2363.666667,4.13,,,-2363.666667,4.13,260420,,,,
Variola_,fftns1_highsim-1000,fftns1_highsim,1000,100,0.10.0.0,1,,,-2715.166667,71.36,,,-2715.166667,71.36,8828,,,,
Variola_,fftns1-1000,fftns1,1000,100,0.10.0.0,1,,,-2704,54.18,,,-2704,54.18,60152,,,,
Variola_,fftns1_highsim-10000,fftns1_highsim,10000,100,0.10.0.0,1,,,-37094,38.7,,,-37094,38.7,39008,,,,
Variola_,fftns1-10000,fftns1,10000,100,0.10.0.0,1,,,-2698.333333,42.32,,,-2698.333333,42.32,68940,,,,
Variola_,fftns1_highsim-2000,fftns1_highsim,2000,100,0.10.0.0,1,,,-2704.833333,47.3,,,-2704.833333,47.3,16560,,,,
Variola_,fftns1-2000,fftns1,2000,100,0.10.0.0,1,,,-2859.333333,52.16,,,-2859.333333,52.16,83020,,,,
Variola_,fftns1_highsim-20000,fftns1_highsim,20000,100,0.10.0.0,1,,,-36855.5,36.39,,,-36855.5,36.39,54224,,,,
Variola_,fftns1-20000,fftns1,20000,100,0.10.0.0,1,,,-2706,44.96,,,-2706,44.96,68600,,,,
Variola_,fftns1_highsim-500,fftns1_highsim,500,100,0.10.0.0,1,,,-2709.5,77.39,,,-2709.5,77.39,7464,,,,
Variola_,fftns1-500,fftns1,500,100,0.10.0.0,1,,,-2702.5,116.05,,,-2702.5,116.05,29248,,,,
Variola_,fftns1_highsim-5000,fftns1_highsim,5000,100,0.10.0.0,1,,,-92092.66667,40.24,,,-92092.66667,40.24,28784,,,,
Variola_,fftns1-5000,fftns1,5000,100,0.10.0.0,1,,,-2696,39.53,,,-2696,39.53,68940,,,,
Variola_,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,1,,,-2703.166667,77.21,,,-2703.166667,77.21,7956,,,,
Variola_,fftns1-800,fftns1,800,100,0.10.0.0,1,,,-2704,44.07,,,-2704,44.07,48496,,,,
Variola_,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,1,,,-3174.666667,3.25,,,-3174.666667,3.25,12628,,,,
Variola_,wmsa-1000,wmsa,1000,100,0.10.0.0,1,,,-2792.333333,4.48,,,-2792.333333,4.48,61128,,,,
Variola_,wmsa_highsim-10000,wmsa_highsim,10000,100,0.10.0.0,1,,,-162693.3333,19.91,,,-162693.3333,19.91,166520,,,,
Variola_,wmsa-10000,wmsa,10000,100,0.10.0.0,1,,,-2190,13.96,,,-2190,13.96,66140,,,,
Variola_,wmsa_highsim-2000,wmsa_highsim,2000,100,0.10.0.0,1,,,-3172,8.78,,,-3172,8.78,15868,,,,
Variola_,wmsa-2000,wmsa,2000,100,0.10.0.0,1,,,-2191.166667,5.09,,,-2191.166667,5.09,77984,,,,
Variola_,wmsa_highsim-20000,wmsa_highsim,20000,100,0.10.0.0,1,,,-260239.6667,20.31,,,-260239.6667,20.31,165720,,,,
Variola_,wmsa-20000,wmsa,20000,100,0.10.0.0,1,,,-2164,20.32,,,-2164,20.32,80844,,,,
Variola_,wmsa_highsim-500,wmsa_highsim,500,100,0.10.0.0,1,,,-2712.833333,7.5,,,-2712.833333,7.5,7580,,,,
Variola_,wmsa-500,wmsa,500,100,0.10.0.0,1,,,-2751.5,4.46,,,-2751.5,4.46,30964,,,,
Variola_,wmsa_highsim-5000,wmsa_highsim,5000,100,0.10.0.0,1,,,-98190.83333,21.05,,,-98190.83333,21.05,94044,,,,
Variola_,wmsa-5000,wmsa,5000,100,0.10.0.0,1,,,-2190,11.83,,,-2190,11.83,66136,,,,
Variola_,wmsa_highsim-800,wmsa_highsim,800,100,0.10.0.0,1,,,-2797.666667,5.18,,,-2797.666667,5.18,7664,,,,
Variola_,wmsa-800,wmsa,800,100,0.10.0.0,1,,,-2736.333333,3.1,,,-2736.333333,3.1,44404,,,,
Variola_,FAME-7,FAME,7,,,1,,,-2913.333333,8.57,,,-2913.333333,8.57,38612,,,,
Variola_,FMAlign2-100,FMAlign2,100,,,1,,,-2700.333333,3.38,,,-2700.333333,3.38,21096,,,,
Variola_,FMAlign2-1000,FMAlign2,1000,,,1,,,-2716.333333,4.01,,,-2716.333333,4.01,21184,,,,
Variola_,FMAlign2-200,FMAlign2,200,,,1,,,-2700.833333,3.75,,,-2700.833333,3.75,21188,,,,
Variola_,FMAlign2-2000,FMAlign2,2000,,,1,,,-2704.333333,3.9,,,-2704.333333,3.9,21192,,,,
Variola_,FMAlign2-500,FMAlign2,500,,,1,,,-2871.166667,2.57,,,-2871.166667,2.57,21028,,,,
Variola_,FMAlign2-800,FMAlign2,800,,,1,,,-2716.333333,2.21,,,-2716.333333,2.21,21064,,,,
